Region,State,Site Name,Site ID,,EPA ID,Address,City,Zip,County,FF Ind,NAI,Native American Entity,,Latitude,Longitude,NPL Status
,,,,,,,,,,,,(NAI Status),,,,Date
7,KS,FORT RILEY,700743,,KS6214020756,DICKMAN AVE,JUNCTION CITY,66441,GEARY,Y,N,,,39.306647,-96.960906,08/30/90
7,KS,OBEE ROAD,700580,,KSD980631766,OBEE RD,HUTCHINSON,67501,RENO,N,N,,,38.063503,-97.857775,07/22/87
7,KS,PESTER REFINERY CO.,700447,,KSD000829846,N TOPEKA ST,EL DORADO,67042,BUTLER,N,N,,,37.839364,-96.857611,03/31/89
7,KS,"PLATING, INC.",705326,,KSD065735912,8801 WEST SIXTH STREET,Great Bend,67530,BARTON,N,N,,,38.346542,-98.84946,03/19/08
7,KS,STROTHER FIELD INDUSTRIAL PARK,700677,,KSD980862726,NE 1/4 SEC 19 T33S R4E,WINFIELD,67156,COWLEY,N,N,,,37.172031,-97.028919,06/10/86
7,KS,WRIGHT GROUND WATER CONTAMINATION,702403,,KSD984985929,7 MILES NE OF DODGE CITY OFF HWY 50/56,WRIGHT,67882,FORD,N,N,,,37.780781,-99.889442,06/17/96
7,MO,ARMOUR ROAD,702515,,MOD046750253,2251 ARMOUR ROAD,NORTH KANSAS CITY,64116,CLAY,N,N,,,39.145,-94.556111,05/10/99
7,MO,BEE CEE MANUFACTURING CO.,701439,,MOD980860522,MALDEN INDUSTRIAL PARK,MALDEN,63863,DUNKLIN,N,N,,,36.603292,-89.97905,06/10/86
7,MO,BIG RIVER MINE TAILINGS/ST. JOE MINERALS CORP.,701639,,MOD981126899,SECTION 25 26 35 & 36 T37N R4E,DESLOGE,63601,ST. FRANCOIS,N,Y,"Cherokee Nation (Current); Delaware Nation, Oklahoma (Current); Delaware Tribe of Indians (Current); Eastern Shawnee Tribe of Oklahoma (Current); Quapaw Nation (Current); Shawnee Tribe (Current); The Osage Nation (Current)",,37.878097,-90.539344,10/14/92
7,MO,COMPASS PLAZA WELL TCE,706143,,MON000706143,201 SOUTH MARSHALL STREET,ROGERSVILLE,65742,GREENE,N,N,,,37.109009,-93.083168,03/15/12
7,MO,CONSERVATION CHEMICAL CO.,700777,,MOD000829705,3900 FRONT ST,KANSAS CITY,64120,JACKSON,N,N,,,39.1279,-94.4722,10/04/89
7,MO,ELLISVILLE SITE,701205,,MOD980633010,NEAR ELLISVILLE,ELLISVILLE,63011,ST. LOUIS,N,N,,,38.603331,-90.618331,09/08/83
7,MO,FULBRIGHT LANDFILL,701153,,MOD980631139,BOLIVAR RD,SPRINGFIELD,65803,GREENE,N,N,,,37.273056,-93.3125,09/08/83
7,MO,LAKE CITY ARMY AMMUNITION PLANT (NORTHWEST LAGOON),701757,,MO3213890012,JCT OF HWY 7 & HWY 78,INDEPENDENCE,64050,JACKSON,Y,N,,,39.103,-94.2783,07/22/87
7,MO,LEE CHEMICAL,701378,,MOD980853519,HWY 210 E OF HWY 291,LIBERTY,64068,CLAY,N,N,,,39.201111,-94.3925,06/10/86
7,MO,MADISON COUNTY MINES,701102,,MOD098633415,401 N MINE LAMOTTE ST,FREDERICKTOWN,63645,MADISON,N,Y,"Absentee-Shawnee Tribe of Indians of Oklahoma (Current); Cherokee Nation (Current); Delaware Nation, Oklahoma (Current); Delaware Tribe of Indians (Current); Eastern Shawnee Tribe of Oklahoma (Current); Quapaw Nation (Current); Shawnee Tribe (Current); The Osage Nation (Current)",,37.546111,-90.276111,09/29/03
7,MO,MINKER/STOUT/ROMAINE CREEK,701345,,MOD980741912,4037 W ROCK CREEK RD & SWALLER,IMPERIAL,63052,JEFFERSON,N,N,,,38.44,-90.48,09/08/83
7,MO,MISSOURI ELECTRIC WORKS,701474,,MOD980965982,"S HIGHWAY 61 2 MI S HIGHWAY K T 30 N, R 13 W",CAPE GIRARDEAU,63701,CAPE GIRARDEAU,N,N,,,37.28625,-89.555056,02/21/90
7,MO,NEWTON COUNTY MINE TAILINGS,701651,,MOD981507585,MULTIPLE AREAS WITHIN,NEWTON COUNTY,,NEWTON,N,Y,Absentee-Shawnee Tribe of Indians of Oklahoma (Current); Delaware Tribe of Indians (Current); Eastern Shawnee Tribe of Oklahoma (Current); Shawnee Tribe (Current); The Osage Nation (Current),,36.9921,-94.3848,09/29/03
7,MO,NEWTON COUNTY WELLS,702514,,MOD985798339,3200 MOORHEAD DRIVE,JOPLIN,64804,NEWTON,N,N,,,37.044722,-94.473056,07/27/00
7,MO,OAK GROVE VILLAGE WELL,700020,,MOD981717036,"NE 1/4, SW 1/4, NW 1/4, SECTION 17 T 41 N, R 1 W",SULLIVAN,63080,FRANKLIN,N,N,,,38.220972,-91.149461,09/05/02
7,MO,ORONOGO-DUENWEG MINING BELT,701290,,MOD980686281,VARIOUS LOCATIONS,JOPLIN,64801,JASPER,N,Y,Absentee-Shawnee Tribe of Indians of Oklahoma (Current); Eastern Shawnee Tribe of Oklahoma (Current); Shawnee Tribe (Current); The Osage Nation (Current),,37.101111,-94.420561,08/30/90
7,MO,POOLS PRAIRIE,702918,,MO0000958835,US HWY. 60 AND US HWY. 71 (2 MILES SOUTH),NEOSHO,64850,NEWTON,N,N,,,36.803056,-94.390278,09/17/99
7,MO,QUALITY PLATING,701442,,MOD980860555,RT 2,SIKESTON,63801,SCOTT,N,N,,,36.96305,-89.557219,06/10/86
7,MO,RIVERFRONT,702089,,MOD981720246,"PLUME, NEW HAVEN",NEW HAVEN,63068,FRANKLIN,N,N,,,38.613889,-91.214722,12/01/00
7,MO,"SOLID STATE CIRCUITS, INC.",701392,,MOD980854111,MAIN ST,REPUBLIC,65738,GREENE,N,N,,,37.118061,-93.480281,06/10/86
7,MO,SOUTHWEST JEFFERSON COUNTY MINING,705443,,MON000705443,"SLVR LK TRL & THNDR RDG RD,.5M W HWY WW",JEFFERSON COUNTY,63023,JEFFERSON,N,Y,Eastern Shawnee Tribe of Oklahoma (Current); Miami Tribe of Oklahoma (Current); Peoria Tribe of Indians of Oklahoma (Current); Prairie Band Potawatomi Nation (Current); Quapaw Nation (Current); Shawnee Tribe (Current); The Osage Nation (Current),,38.186794,-90.758975,09/23/09
7,MO,SPORLAN VALVE PLANT #1,703541,,MON000703541,611 East 7th Street,WASHINGTON,63090,FRANKLIN,N,N,,,38.5519,-91.00668,05/15/19
7,MO,ST. LOUIS AIRPORT/HAZELWOOD INTERIM STORAGE/FUTURA COATINGS CO.,701210,,MOD980633176,BROWN ROAD N OF AIRPORT,ST. LOUIS COUNTY,63145,ST. LOUIS,N,N,,,38.759719,-90.360419,10/04/89
7,MO,SYNTEX FACILITY,700881,,MOD007452154,299 Extention St.,VERONA,65769,LAWRENCE,N,N,,,36.965,-93.798331,09/08/83
7,MO,VALLEY PARK TCE,701494,,MOD980968341,HIGHWAY 141 N OF MERAMEC RIVER,VALLEY PARK,63088,ST. LOUIS,N,N,,,38.552781,-90.466669,06/10/86
7,MO,VIENNA WELLS,705803,,MON000705803,545-547 N. CHESTNUT STREET (CITY HALL),VIENNA,65582,MARIES,N,N,,,38.189597,-91.944158,09/29/10
7,MO,WASHINGTON COUNTY LEAD DISTRICT - FURNACE CREEK,705842,,MON000705842,2 MI. N OF INT. OF BIG RIVER & HWY 21,CALEDONIA,63631,WASHINGTON,N,Y,Cherokee Nation (Current); Eastern Shawnee Tribe of Oklahoma (Current); Shawnee Tribe (Current); The Osage Nation (Current),,37.840531,-90.799556,03/10/11
7,MO,WASHINGTON COUNTY LEAD DISTRICT - OLD MINES,705027,,MON000705027,INTERSECTION OF HIGHWAYS 21 AND 47,OLD MINES,63630,WASHINGTON,N,Y,Cherokee Nation (Current); Eastern Shawnee Tribe of Oklahoma (Current); Shawnee Tribe (Current); The Osage Nation (Current),,38.075278,-90.738333,03/19/08
7,MO,WASHINGTON COUNTY LEAD DISTRICT - POTOSI,705023,,MON000705023,500 FT EAST OF BELL ST AND VALLEY ROAD,POTOSI,63664,WASHINGTON,N,Y,Cherokee Nation (Current); Eastern Shawnee Tribe of Oklahoma (Current); Shawnee Tribe (Current); The Osage Nation (Current),,37.9399,-90.7724,03/19/08
7,MO,WASHINGTON COUNTY LEAD DISTRICT - RICHWOODS,705032,,MON000705032,21 ACRES IN NORTHEAST WASHINGTON COUNTY,RICHWOODS,63071,WASHINGTON,N,Y,Cherokee Nation (Current); Eastern Shawnee Tribe of Oklahoma (Current); Shawnee Tribe (Current); The Osage Nation (Current),,38.16615,-90.814264,03/19/08
7,MO,WELDON SPRING FORMER ARMY ORDNANCE WORKS,701773,,MO5210021288,ST HWY 94 2 MI S US 40,ST. CHARLES,63301,ST. CHARLES,Y,N,,,38.696389,-90.729161,02/21/90
7,MO,WELDON SPRING QUARRY/PLANT/PITS (USDOE/ARMY),701753,,MO3210090004,25 MI W OF ST LOUIS,ST. CHARLES,63301,ST. CHARLES,Y,N,,,38.696944,-90.724999,07/22/87
7,MO,WESTLAKE LANDFILL,701039,,MOD079900932,13570 ST CHARLES ROCK ROAD,BRIDGETON,63044,ST. LOUIS,N,N,,,38.77,-90.445269,08/30/90
7,NE,10TH STREET SITE,702001,,NED981713837,28TH AVE & 10TH ST,COLUMBUS,68601,PLATTE,N,N,,,41.427194,-97.3595,08/30/90
7,NE,BRUNO CO-OP ASSOCIATION/ASSOCIATED PROPERTIES,702000,,NED981713829,FREMONT ST & RAILROAD ST,BRUNO,68014,BUTLER,N,N,,,41.285486,-96.959531,06/17/96
7,NE,CLEBURN STREET WELL,701986,,NED981499312,NORTH FRONT STREET,GRAND ISLAND,68801,HALL,N,N,,,40.925139,-98.347778,10/14/92
7,NE,CORNHUSKER ARMY AMMUNITION PLANT,702020,,NE2213820234,6 MI W OF,GRAND ISLAND,68802,HALL,Y,N,,,40.923331,-98.4925,07/22/87
7,NE,GARVEY ELEVATOR,704351,,NEN000704351,INDUSTRIAL PARK WEST-HIGHWAY 6 & SUMMIT AVE.,HASTINGS,68901,ADAMS,N,N,,,40.563611,-98.415556,09/14/05
7,NE,HASTINGS GROUND WATER CONTAMINATION,701973,,NED980862668,E CENTRAL HASTINGS,HASTINGS,68901,ADAMS,N,N,,,40.583331,-98.383331,06/10/86
7,NE,IOWA-NEBRASKA LIGHT & POWER CO,702377,,NED986373678,102-104 SOUTH 7TH STREET,NORFOLK,68701,MADISON,N,N,,,42.0323,-97.417028,04/07/16
7,NE,LINDSAY MANUFACTURING CO.,701913,,NED068645696,HWY 91,LINDSAY,68644,PLATTE,N,N,,,41.701669,-97.69,10/04/89
7,NE,NEBRASKA ORDNANCE PLANT (FORMER),702031,,NE6211890011,.5 MI E OF,MEAD,68041,SAUNDERS,N,N,,,41.176669,-96.453331,08/30/90
7,NE,OGALLALA GROUND WATER CONTAMINATION,702287,,NED986369247,SW CORNER OF W 1ST & C ST,OGALLALA,69153,KEITH,N,N,,,41.123889,-101.736111,12/16/94
7,NE,OLD HWY 275 AND N 288TH STREET,704272,,NEN000704272,U.S. HIGHWAY 275 AND N 288TH ST.,VALLEY,68064,DOUGLAS,N,N,,,41.329092,-96.367333,08/02/17
7,NE,OMAHA LEAD,703481,,NESFN0703481,INTERSECTION I480 & ABBOTT DRIVE,OMAHA,68102,DOUGLAS,N,Y,Omaha Tribe of Nebraska (Current),,41.267778,-95.929722,04/30/03
7,NE,PARKVIEW WELL,704456,,NEN000704456,INTERSECTION OF BLAINE STREET & STOLLEY PARK ROAD,GRAND ISLAND,68803,HALL,N,N,,,40.895833,-98.365,04/19/06
7,NE,PCE - CARRIAGE CLEANERS,710226,,NEN000710226,2110 SOUTH FRANKLIN STREET,BELLEVUE,68005,SARPY,N,N,,,41.137721,-95.894082,12/22/22
7,NE,PCE SOUTHEAST CONTAMINATION,706200,,NEN000706200,INTERSECTION OF 5TH STREET AND LINCOLN AVENUE,YORK,68467,YORK,N,N,,,40.859594,-97.580614,05/12/14
7,NE,PCE/TCE NORTHEAST CONTAMINATION,706105,,NEN000706105,522 W 26TH STREET,YORK,68467,YORK,N,N,,,40.888636,-97.600361,05/12/14
7,NE,SHERWOOD MEDICAL CO.,702086,,NED084626100,RT 4 S HWY 81 1 MI S OF,NORFOLK,68701,MADISON,N,N,,,41.993611,-97.421389,10/14/92
7,NE,WEST HIGHWAY 6 & HIGHWAY 281,704738,,NEN000704738,INDUSTRIAL PARK WEST-HIGHWAY 6 & SUMMIT AVE. (WELL 13),HASTINGS,68901,ADAMS,N,N,,,40.5712,-98.4095,04/19/06
8,CO,AIR FORCE PLANT PJKS,800359,,CO7570090038,12275 SOUTH HIGHWAY 75,LITTLETON,80127,JEFFERSON,Y,N,,,39.508686,-105.128965,11/21/89
8,CO,BONITA PEAK MINING DISTRICT,802497,,CON000802497,Multiple sources near Animas River headwaters,UNINCORPORATED,81433,SAN JUAN,N,Y,"Southern Ute Indian Tribe of the Southern Ute Reservation, Colorado (Current)",,37.904037,-107.61663,09/09/16
8,CO,BRODERICK WOOD PRODUCTS,800030,,COD000110254,5980 Lipan St.,DENVER,80221,ADAMS,N,N,,,39.803684,-104.998554,09/21/84
8,CO,CALIFORNIA GULCH,801478,,COD980717938,S OF CY-YAK TUNNEL DOWNSTREAM,LEADVILLE,80461,LAKE,N,N,,,39.231279,-106.295522,09/08/83
8,CO,CAPTAIN JACK MILL,800892,,COD981551427,93 California Gulch Road,WARD,80481,BOULDER,N,N,,,40.061319,-105.507611,09/29/03
8,CO,"CENTRAL CITY, CLEAR CREEK",800257,,COD980717557,NEAR TOWN,IDAHO SPRINGS,80452,CLEAR CREEK,N,N,,,39.77182,-105.51817,09/08/83
8,CO,CHEMICAL SALES CO.,800866,,COD007431620,4661 MONACO ST.,DENVER,80216,DENVER,N,N,,,39.822695,-104.911952,08/30/90
8,CO,COLORADO SMELTER,802700,,CON000802700,INTERSTATE 25 AND SANTA FE AVENUE,PUEBLO,81006,PUEBLO,N,N,,,38.249106,-104.60801,12/11/14
8,CO,DENVER RADIUM SITE,800247,,COD980716955,VARIOUS PLACES IN DENVER,DENVER,80204,DENVER,N,N,,,39.716519,-105.005441,09/08/83
8,CO,EAGLE MINE,800159,,COD081961518,W OF US HWY 24,MINTURN,81645,EAGLE,N,N,,,39.533331,-106.3917,06/10/86
8,CO,LINCOLN PARK,800115,,COD042167858,2 MI S OF CANON CY,CANON CITY,81212,FREMONT,N,N,,,38.405864,-105.219379,09/21/84
8,CO,LOWRY LANDFILL,800186,,COD980499248,4200 S GUN CLUB RD,UNINCORPORATED ARAPAHOE COUNTY,80018,ARAPAHOE,N,N,,,39.646081,-104.709141,09/21/84
8,CO,MARSHALL LANDFILL,800187,,COD980499255,1600 S 66TH STREET,BOULDER,80303,BOULDER,N,N,,,39.950304,-105.20126,09/08/83
8,CO,NELSON TUNNEL/COMMODORE WASTE ROCK,802630,,CON000802630,NATIONAL FOREST ROAD 503.4 1 MILE N. OF TOWN,Creede,81130,MINERAL,N,N,,,37.877852,-106.936723,09/03/08
8,CO,ROCKY FLATS PLANT (USDOE),800360,,CO7890010526,HWY 93 BETWEEN GOLDEN&BOULDER,GOLDEN,80402,JEFFERSON,Y,N,,,39.892897,-105.1996,10/04/89
8,CO,ROCKY MOUNTAIN ARSENAL (USARMY),800357,,CO5210020769,IMMED N STAPLETON INTL ARPT,ADAMS COUNTY,80022,ADAMS,Y,N,,,39.833398,-104.842445,07/22/87
8,CO,STANDARD MINE,801669,,CO0002378230,"COUNTY ROAD 12, RUBY MINING DISITRICT",GUNNISON NATIONAL FOREST,81224,GUNNISON,N,N,,,38.880894,-107.072129,09/14/05
8,CO,SUMMITVILLE MINE,801194,,COD983778432,Postal Address is unavailable for the Site,RIO GRANDE COUNTY,81132,RIO GRANDE,N,N,,,37.423917,-106.598491,05/31/94
8,CO,URAVAN URANIUM PROJECT (UNION CARBIDE CORP.),800076,,COD007063274,NEAR URAVAN ON HWY 141,URAVAN,81422,MONTROSE,N,N,,,38.369015,-108.747527,06/10/86
8,CO,VASQUEZ BOULEVARD AND I-70,801646,,CO0002259588,VASQUEZ BOULEVARD AND 1-70,DENVER,80216,DENVER,N,N,,,39.791667,-104.958333,07/22/99
8,MT,ACM SMELTER AND REFINERY,800402,,MTD093291599,"RIVER ROAD NORTH, 1 MILE E. OF 15TH ST",BLACK EAGLE,59414,CASCADE,N,N,,,47.52861,-111.24648,03/10/11
8,MT,ANACONDA ALUMINUM CO COLUMBIA FALLS REDUCTION PLANT,800392,,MTD057561763,EASTERN END OF ALUMINUM DRIVE,COLUMBIA FALLS,59912,FLATHEAD,N,Y,Confederated Salish and Kootenai Tribes of the Flathead Reservation (Current),,48.39166,-114.136514,09/09/16
8,MT,ANACONDA CO. SMELTER,800403,,MTD093291656,Southern Deer Lodge Valley and Surrounding Uplands,ANACONDA,59711,DEER LODGE,N,Y,Confederated Salish and Kootenai Tribes of the Flathead Reservation (Current),,46.116661,-112.915,09/08/83
8,MT,BARKER HUGHESVILLE MINING DISTRICT,801208,,MT6122307485,FOREST SERVICE ROAD 6403,MONARCH,59469,CASCADE,N,N,,,47.071683,-110.643788,09/13/01
8,MT,BASIN MINING AREA,801057,,MTD982572562,NORTH OF I-15,BASIN,59631,JEFFERSON,N,N,,,46.345479,-112.272079,10/22/99
8,MT,BILLINGS PCE,801303,,MTD986073252,3rd Street West and Miles Avenue,BILLINGS,59101,YELLOWSTONE,N,N,,,45.774118,-108.522926,09/09/21
8,MT,CARPENTER SNOW CREEK MINING DISTRICT,801507,,MT0001096353,NO SPECIFIC ADDRESS,NEIHART,59465,CASCADE,N,N,,,46.956312,-110.709797,09/13/01
8,MT,EAST HELENA SITE,800377,,MTD006230346,S OF EAST HELENA,EAST HELENA,59635,LEWIS AND CLARK,N,N,,,46.583866,-111.920692,09/21/84
8,MT,FLAT CREEK IMM,801914,,MT0012694970,FLAT CREEK ROAD AND HALL GULCH ROAD,SUPERIOR,59872,MINERAL,N,N,,,47.226375,-114.871355,09/23/09
8,MT,IDAHO POLE CO.,800379,,MTD006232276,CEDAR ST,BOZEMAN,59715,GALLATIN,N,N,,,45.688331,-111.0217,06/10/86
8,MT,LIBBY ASBESTOS SITE,801744,,MT0009083840,512 CALIFORNIA AVENUE,LIBBY,59923,LINCOLN,N,N,,,48.391528,-115.551111,10/24/02
8,MT,LIBBY GROUND WATER CONTAMINATION,800412,,MTD980502736,252 Port Blvd.,LIBBY,59923,LINCOLN,N,N,,,48.381158,-115.539627,09/08/83
8,MT,LOCKWOOD SOLVENT GROUND WATER PLUME,801709,,MT0007623052,LOCKWOOD ROAD,BILLINGS,59101,YELLOWSTONE,N,N,,,45.801471,-108.457075,12/01/00
8,MT,MILLTOWN RESERVOIR SEDIMENTS,800445,,MTD980717565,ADJACENT TO SE SIDE OF TWN,MILLTOWN,59851,MISSOULA,N,Y,Confederated Salish and Kootenai Tribes of the Flathead Reservation (Current),,46.86452,-113.883364,09/08/83
8,MT,MONTANA POLE AND TREATING,800378,,MTD006230635,202 W GREENWOOD AVENUE,BUTTE,59701,SILVER BOW,N,N,,,45.99134,-112.548242,07/22/87
8,MT,MOUAT INDUSTRIES,800384,,MTD021997689,ADJACENT TO AIR STRIP IN CY,COLUMBUS,59019,STILLWATER,N,N,,,45.633612,-109.245678,06/10/86
8,MT,SILVER BOW CREEK/BUTTE AREA,800416,,MTD980502777,BUTTE TO CLARK FORK RIVER HEADWATERS,BUTTE,59750,SILVER BOW,N,Y,Confederated Salish and Kootenai Tribes of the Flathead Reservation (Current),,46.002307,-112.61698,09/08/83
8,MT,UPPER TENMILE CREEK MINING AREA,801699,,MTSFN7578012,RIMINI ROAD,HELENA,59601,LEWIS AND CLARK,N,N,,,46.48091,-112.25399,10/22/99
8,SD,ELLSWORTH AIR FORCE BASE,800585,,SD2571924644,"28 BW/PA, 1958 Scott Drive",ELLSWORTH AFB,57706,PENNINGTON,Y,N,,,44.151681,-103.093332,08/30/90
8,SD,GILT EDGE MINE,801668,,SDD987673985,"4 MILES SE OF TOWN SEC-5, 6, 7, 8 & 9 T-4N, R-4E",LEAD,57754,LAWRENCE,N,Y,"Cheyenne River Sioux Tribe of the Cheyenne River Reservation, South Dakota (Current)",,44.332324,-103.668728,12/01/00
8,UT,700 SOUTH 1600 EAST PCE PLUME,800743,,UTD981548985,INTERSECTION OF 700 SOUTH & 1600 EAST,SALT LAKE CITY,84102,SALT LAKE,Y,N,,,40.753944,-111.848034,05/24/13
8,UT,BOUNTIFUL/WOODS CROSS 5TH S. PCE PLUME,801528,,UT0001119296,"500 SOUTH 800 WEST, BOUNTIFUL/WOODS CROS",BOUNTIFUL,84010,DAVIS,N,N,,,40.887689,-111.904342,09/13/01
8,UT,FIVE POINTS PCE PLUME,802654,,UTN000802654,APPROX. 1500 SOUTH & STATE HIGHWAY 106,WOODS CROSS/BOUNTIFUL,84010,DAVIS,N,N,,,40.874243,-111.885892,09/19/07
8,UT,HILL AIR FORCE BASE,800753,,UT0571724350,00-ALC/EM,HILL AFB,84056,,Y,N,,,41.128547,-111.990643,07/22/87
8,UT,JACOBS SMELTER,801674,,UT0002391472,NEAR INTERSECTION OF SMITH & JOHNSON STS,STOCKTON,84071,TOOELE,N,N,,,40.422185,-112.385736,02/04/00
8,UT,MONTICELLO MILL TAILINGS (USDOE),800867,,UT3890090035,"T335,R23E,S31-T335,R24E,S36",MONTICELLO,84535,SAN JUAN,Y,N,,,37.863079,-109.33324,11/21/89
8,UT,OGDEN DEFENSE DEPOT (DLA),800760,,UT9210020922,500 WEST 1200 SOUTH,OGDEN,84407,WEBER,Y,N,,,41.259092,-111.999567,07/22/87
8,UT,PORTLAND CEMENT (KILN DUST 2 & 3),800690,,UTD980718670,1000 SO. REDWOOD ROAD,SALT LAKE CITY,84116,SALT LAKE,N,N,,,40.747464,-111.943991,06/10/86
8,UT,TOOELE ARMY DEPOT (NORTH AREA),800755,,UT3213820894,3 MI S OF TOOELE ON HWY 36,TOOELE,84074,TOOELE,Y,N,,,40.526461,-112.410368,08/30/90
8,UT,US MAGNESIUM,802704,,UTN000802704,15 MILES N OF ROWLEY EXIT ON I-80,TOOELE COUNTY,84029,TOOELE,N,N,,,40.915581,-112.734253,11/04/09
8,UT,UTAH POWER & LIGHT/AMERICAN BARREL CO.,800680,,UTD980667240,600 W SOUTH TEMPLE,SALT LAKE CITY,84104,SALT LAKE,N,N,,,40.770342,-111.90658,10/04/89
8,UT,WASATCH CHEMICAL CO. (LOT 6),800596,,UTD000716399,1979 S 7TH W,SALT LAKE CITY,84104,SALT LAKE,N,N,,,40.729002,-111.909924,02/11/91
8,WY,F.E. WARREN AIR FORCE BASE,800017,,WY5571924179,I-25 AND RANDALL AVE. 90TH SUPPORT GROUP/DEV BLD 320,CHEYENNE,82005,LARAMIE,Y,N,,,41.152742,-104.862334,02/21/90
9,AZ,APACHE POWDER CO.,900510,,AZD008399263,1436 S APACHE POWDER RD,SAINT DAVID,85630,COCHISE,N,N,,,31.88,-110.24,08/30/90
9,AZ,HASSAYAMPA LANDFILL,900677,,AZD980735666,32450 West Salome Highway,ARLINGTON,85322,MARICOPA,N,N,,,33.368331,-112.7483,07/22/87
9,AZ,INDIAN BEND WASH AREA,900673,,AZD980695969,MCDOWELL RD & HAYDEN,SCOTTSDALE,85253,MARICOPA,N,N,,,33.466669,-111.9083,09/08/83
9,AZ,IRON KING MINE - HUMBOLDT SMELTER,905049,,AZ0000309013,"PARTS OF SECS 15,16&22, TWP 13N, RNG 1E",Dewey-Humboldt,86327,YAVAPAI,N,N,,,34.5,-112.25,09/03/08
9,AZ,LUKACHUKAI MOUNTAINS MINING DISTRICT,920223,,NNN000920223,End of Indian Route 33,COVE,86544,APACHE,N,Y,"Navajo Nation, Arizona, New Mexico, & Utah (Current)",,36.558867,-109.217117,03/07/24
9,AZ,"MOTOROLA, INC. (52ND STREET PLANT)",900517,,AZD009004177,5005 E MCDOWELL RD,PHOENIX,85008,MARICOPA,N,N,,,33.461669,-111.9708,10/04/89
9,AZ,PHOENIX-GOODYEAR AIRPORT AREA,900672,,AZD980695902,BETWEEN LWR BUCKEYE ROAD & VAN BUREN,GOODYEAR,85338,MARICOPA,N,N,,,33.429719,-112.3653,09/08/83
9,AZ,TUCSON INTERNATIONAL AIRPORT AREA,900684,,AZD980737530,NOGALES HWY,TUCSON,85734,PIMA,N,Y,Tohono O'odham Nation of Arizona (Current),,32.105561,-110.9333,09/08/83
9,AZ,WILLIAMS AIR FORCE BASE,900890,,AZ7570028582,WILLIAMS AFB 6001 SOUTH POWER ROAD,CHANDLER,85224,MARICOPA,Y,N,,,33.30695,-111.6519,11/21/89
9,AZ,YUMA MARINE CORPS AIR STATION,900885,,AZ0971590062,AVENUE 3E,YUMA,85369,YUMA,Y,N,,,32.654581,-114.5888,02/21/90
9,CA,"ADVANCED MICRO DEVICES, INC.",901389,,CAD048634059,901 THOMPSON PL,SUNNYVALE,94086,SANTA CLARA,N,N,,,37.3825,-122.0086,06/10/86
9,CA,"ADVANCED MICRO DEVICES, INC. (BUILDING 915)",902708,,CAT080034234,915 DEGUIGNE,SUNNYVALE,94086,SANTA CLARA,N,N,,,37.3868,-122.0066,08/30/90
9,CA,AEROJET GENERAL CORP.,901718,,CAD980358832,HWY US 50 & AEROJET RD,RANCHO CORDOVA,95670,SACRAMENTO,N,N,,,38.608331,-121.2,09/08/83
9,CA,AFTERTHOUGHT MINE,908808,,CAN000908808,"HIGHWAY 299, SHASTA COUNTY",BELLA VISTA,96008,SHASTA,N,N,,,40.734547,-122.072396,09/05/24
9,CA,ALAMEDA NAVAL AIR STATION,902731,,CA2170023236,W END CITY OF ALAMEDA,ALAMEDA,94501,ALAMEDA,Y,N,,,37.788889,-122.33,07/22/99
9,CA,ALARK HARD CHROME,901694,,CAD098229214,2777 MAIN STREET,RIVERSIDE,92501,RIVERSIDE,N,N,,,33.991886,-117.367186,12/01/00
9,CA,AMCO CHEMICAL,905334,,CA0001576081,1414 THIRD STREET,OAKLAND,94607,ALAMEDA,N,N,,,37.8025,-122.29375,09/29/03
9,CA,APPLIED MATERIALS,901344,,CAD042728840,3050 BOWERS AVE,SANTA CLARA,95051,SANTA CLARA,N,N,,,37.3777,-121.9777,07/22/87
9,CA,ARGONAUT MINE,904596,,CAD983650011,ARGONAUT LANE,JACKSON,95642,AMADOR,N,N,,,38.353333,-120.78575,09/09/16
9,CA,ATLAS ASBESTOS MINE,901736,,CAD980496863,LOS GATOS CREEK RD NW OF FRESNO,COALINGA,93210,FRESNO,N,N,,,36.321669,-120.5867,09/21/84
9,CA,BARSTOW MARINE CORPS LOGISTICS BASE,902790,,CA8170024261,MARINE CORPS LOGIS BASE- NEBO,BARSTOW,92311,SAN BERNARDINO,Y,N,,,34.878331,-116.9389,11/21/89
9,CA,BLUE LEDGE MINE,906063,,CAN000906063,"SECTIONS 34, TOWNSHIP 48 N, RANGE 11 W 3 MILES SOUTH OF OREGON ON ROAD 1060",ROGUE RIVER-SISKIYOU NF,96086,SISKIYOU,N,N,,,41.959961,-123.107442,09/16/11
9,CA,"BROWN & BRYANT, INC. (ARVIN PLANT)",901425,,CAD052384021,600 S DERBY RD,ARVIN,93203,KERN,N,N,,,35.203061,-118.822,10/04/89
9,CA,CAMP PENDLETON MARINE CORPS BASE,902732,,CA2170023533,CAMP PENDLETON MARINE BASE,CAMP PENDLETON,92055,SAN DIEGO,Y,N,,,33.306669,-117.3408,11/21/89
9,CA,CASMALIA RESOURCES,901257,,CAD020748125,3300 NTU ROAD,CASMALIA,93429,SANTA BARBARA,N,N,,,34.863125,-120.544303,09/13/01
9,CA,CASTLE AIR FORCE BASE (6 AREAS),902751,,CA3570024551,CASTLE AFB,MERCED,95342,MERCED,Y,N,,,37.367361,-120.5636,07/22/87
